ID,Exercise,Calories Burn,Dream Weight,Actual Weight,Age,Gender,Duration,Heart Rate,BMI,Weather Conditions,Exercise Intensity,Image,Video,Description
230,Plank,222.4347461,53.77242771,52.53937694,39,Female,39,100,24.48579821,Sunny,5,https://as2.ftcdn.net/v2/jpg/03/23/19/35/1000_F_323193561_qS8XLJG3CDXRCJDa3mJ8DDgueGt553Tj.jpg,https://youtu.be/xhk1JkbF2lg?si=dIXhG-3cs_Tx-cD9,"The plank is an isometric core exercise that strengthens the abdominal muscles, lower back, shoulders, and glutes. It involves holding your body in a straight line, similar to a push-up position, while resting on your forearms or hands and toes. The goal is to maintain a neutral spine and engage the core muscles to support the body. Planks improve core stability, posture, and overall endurance, and can be modified to target different muscle groups or accommodate various fitness levels."
245,Plank,403.6280814,78.79455625,80.72214674,21,Female,29,180,25.490055,Cloudy,4,https://as2.ftcdn.net/v2/jpg/03/23/19/35/1000_F_323193561_qS8XLJG3CDXRCJDa3mJ8DDgueGt554Tj.jpg,https://youtu.be/xhk1JkbF2lg?si=dIXhG-3cs_Tx-cD9,"The plank is an isometric core exercise that strengthens the abdominal muscles, lower back, shoulders, and glutes. It involves holding your body in a straight line, similar to a push-up position, while resting on your forearms or hands and toes. The goal is to maintain a neutral spine and engage the core muscles to support the body. Planks improve core stability, posture, and overall endurance, and can be modified to target different muscle groups or accommodate various fitness levels."
253,Plank,159.1317833,63.91988695,63.89765467,37,Female,44,122,23.17639498,Cloudy,10,https://as2.ftcdn.net/v2/jpg/03/23/19/35/1000_F_323193561_qS8XLJG3CDXRCJDa3mJ8DDgueGt555Tj.jpg,https://youtu.be/xhk1JkbF2lg?si=dIXhG-3cs_Tx-cD9,"The plank is an isometric core exercise that strengthens the abdominal muscles, lower back, shoulders, and glutes. It involves holding your body in a straight line, similar to a push-up position, while resting on your forearms or hands and toes. The goal is to maintain a neutral spine and engage the core muscles to support the body. Planks improve core stability, posture, and overall endurance, and can be modified to target different muscle groups or accommodate various fitness levels."
294,Plank,310.7268313,71.08093495,68.49501401,50,Female,38,173,29.107554,Cloudy,4,https://as2.ftcdn.net/v2/jpg/03/23/19/35/1000_F_323193561_qS8XLJG3CDXRCJDa3mJ8DDgueGt556Tj.jpg,https://youtu.be/xhk1JkbF2lg?si=dIXhG-3cs_Tx-cD9,"The plank is an isometric core exercise that strengthens the abdominal muscles, lower back, shoulders, and glutes. It involves holding your body in a straight line, similar to a push-up position, while resting on your forearms or hands and toes. The goal is to maintain a neutral spine and engage the core muscles to support the body. Planks improve core stability, posture, and overall endurance, and can be modified to target different muscle groups or accommodate various fitness levels."
300,Plank,339.3830995,96.60189359,95.33283953,42,Female,22,137,28.21130926,Cloudy,1,https://as2.ftcdn.net/v2/jpg/03/23/19/35/1000_F_323193561_qS8XLJG3CDXRCJDa3mJ8DDgueGt557Tj.jpg,https://youtu.be/xhk1JkbF2lg?si=dIXhG-3cs_Tx-cD9,"The plank is an isometric core exercise that strengthens the abdominal muscles, lower back, shoulders, and glutes. It involves holding your body in a straight line, similar to a push-up position, while resting on your forearms or hands and toes. The goal is to maintain a neutral spine and engage the core muscles to support the body. Planks improve core stability, posture, and overall endurance, and can be modified to target different muscle groups or accommodate various fitness levels."
313,Plank,421.9922433,85.11000387,85.75016112,25,Male,22,170,29.36377752,Sunny,9,https://as2.ftcdn.net/v2/jpg/03/23/19/35/1000_F_323193561_qS8XLJG3CDXRCJDa3mJ8DDgueGt558Tj.jpg,https://youtu.be/xhk1JkbF2lg?si=dIXhG-3cs_Tx-cD9,"The plank is an isometric core exercise that strengthens the abdominal muscles, lower back, shoulders, and glutes. It involves holding your body in a straight line, similar to a push-up position, while resting on your forearms or hands and toes. The goal is to maintain a neutral spine and engage the core muscles to support the body. Planks improve core stability, posture, and overall endurance, and can be modified to target different muscle groups or accommodate various fitness levels."
324,Plank,305.3195624,70.89521707,75.19700458,46,Male,44,159,19.59179372,Sunny,8,https://as2.ftcdn.net/v2/jpg/03/23/19/35/1000_F_323193561_qS8XLJG3CDXRCJDa3mJ8DDgueGt559Tj.jpg,https://youtu.be/xhk1JkbF2lg?si=dIXhG-3cs_Tx-cD9,"The plank is an isometric core exercise that strengthens the abdominal muscles, lower back, shoulders, and glutes. It involves holding your body in a straight line, similar to a push-up position, while resting on your forearms or hands and toes. The goal is to maintain a neutral spine and engage the core muscles to support the body. Planks improve core stability, posture, and overall endurance, and can be modified to target different muscle groups or accommodate various fitness levels."
336,Plank,355.2367304,53.21026665,52.04597545,59,Male,28,143,19.46962907,Rainy,8,https://as2.ftcdn.net/v2/jpg/03/23/19/35/1000_F_323193561_qS8XLJG3CDXRCJDa3mJ8DDgueGt560Tj.jpg,https://youtu.be/xhk1JkbF2lg?si=dIXhG-3cs_Tx-cD9,"The plank is an isometric core exercise that strengthens the abdominal muscles, lower back, shoulders, and glutes. It involves holding your body in a straight line, similar to a push-up position, while resting on your forearms or hands and toes. The goal is to maintain a neutral spine and engage the core muscles to support the body. Planks improve core stability, posture, and overall endurance, and can be modified to target different muscle groups or accommodate various fitness levels."
341,Plank,247.0820312,59.76799406,57.47826482,29,Male,33,145,32.98381379,Rainy,4,https://as2.ftcdn.net/v2/jpg/03/23/19/35/1000_F_323193561_qS8XLJG3CDXRCJDa3mJ8DDgueGt561Tj.jpg,https://youtu.be/xhk1JkbF2lg?si=dIXhG-3cs_Tx-cD9,"The plank is an isometric core exercise that strengthens the abdominal muscles, lower back, shoulders, and glutes. It involves holding your body in a straight line, similar to a push-up position, while resting on your forearms or hands and toes. The goal is to maintain a neutral spine and engage the core muscles to support the body. Planks improve core stability, posture, and overall endurance, and can be modified to target different muscle groups or accommodate various fitness levels."
342,Plank,136.3502737,57.94207659,62.58651766,24,Male,38,117,24.603464,Cloudy,8,https://as2.ftcdn.net/v2/jpg/03/23/19/35/1000_F_323193561_qS8XLJG3CDXRCJDa3mJ8DDgueGt562Tj.jpg,https://youtu.be/xhk1JkbF2lg?si=dIXhG-3cs_Tx-cD9,"The plank is an isometric core exercise that strengthens the abdominal muscles, lower back, shoulders, and glutes. It involves holding your body in a straight line, similar to a push-up position, while resting on your forearms or hands and toes. The goal is to maintain a neutral spine and engage the core muscles to support the body. Planks improve core stability, posture, and overall endurance, and can be modified to target different muscle groups or accommodate various fitness levels."
347,Plank,187.1126847,63.76325387,65.53738059,23,Male,37,148,23.11954572,Rainy,2,https://as2.ftcdn.net/v2/jpg/03/23/19/35/1000_F_323193561_qS8XLJG3CDXRCJDa3mJ8DDgueGt563Tj.jpg,https://youtu.be/xhk1JkbF2lg?si=dIXhG-3cs_Tx-cD9,"The plank is an isometric core exercise that strengthens the abdominal muscles, lower back, shoulders, and glutes. It involves holding your body in a straight line, similar to a push-up position, while resting on your forearms or hands and toes. The goal is to maintain a neutral spine and engage the core muscles to support the body. Planks improve core stability, posture, and overall endurance, and can be modified to target different muscle groups or accommodate various fitness levels."
348,Plank,463.0966938,76.79768238,77.21661968,20,Female,55,170,23.03472355,Rainy,4,https://as2.ftcdn.net/v2/jpg/03/23/19/35/1000_F_323193561_qS8XLJG3CDXRCJDa3mJ8DDgueGt564Tj.jpg,https://youtu.be/xhk1JkbF2lg?si=dIXhG-3cs_Tx-cD9,"The plank is an isometric core exercise that strengthens the abdominal muscles, lower back, shoulders, and glutes. It involves holding your body in a straight line, similar to a push-up position, while resting on your forearms or hands and toes. The goal is to maintain a neutral spine and engage the core muscles to support the body. Planks improve core stability, posture, and overall endurance, and can be modified to target different muscle groups or accommodate various fitness levels."
361,Plank,247.1174833,91.41895551,93.68090206,25,Female,50,137,23.90398421,Sunny,1,https://as2.ftcdn.net/v2/jpg/03/23/19/35/1000_F_323193561_qS8XLJG3CDXRCJDa3mJ8DDgueGt565Tj.jpg,https://youtu.be/xhk1JkbF2lg?si=dIXhG-3cs_Tx-cD9,"The plank is an isometric core exercise that strengthens the abdominal muscles, lower back, shoulders, and glutes. It involves holding your body in a straight line, similar to a push-up position, while resting on your forearms or hands and toes. The goal is to maintain a neutral spine and engage the core muscles to support the body. Planks improve core stability, posture, and overall endurance, and can be modified to target different muscle groups or accommodate various fitness levels."
365,Plank,240.6076274,94.3180403,98.48234984,37,Female,49,128,33.87590092,Sunny,4,https://as2.ftcdn.net/v2/jpg/03/23/19/35/1000_F_323193561_qS8XLJG3CDXRCJDa3mJ8DDgueGt566Tj.jpg,https://youtu.be/xhk1JkbF2lg?si=dIXhG-3cs_Tx-cD9,"The plank is an isometric core exercise that strengthens the abdominal muscles, lower back, shoulders, and glutes. It involves holding your body in a straight line, similar to a push-up position, while resting on your forearms or hands and toes. The goal is to maintain a neutral spine and engage the core muscles to support the body. Planks improve core stability, posture, and overall endurance, and can be modified to target different muscle groups or accommodate various fitness levels."
367,Plank,324.8394184,57.18002379,57.08611012,43,Female,44,114,29.04596772,Sunny,7,https://as2.ftcdn.net/v2/jpg/03/23/19/35/1000_F_323193561_qS8XLJG3CDXRCJDa3mJ8DDgueGt567Tj.jpg,https://youtu.be/xhk1JkbF2lg?si=dIXhG-3cs_Tx-cD9,"The plank is an isometric core exercise that strengthens the abdominal muscles, lower back, shoulders, and glutes. It involves holding your body in a straight line, similar to a push-up position, while resting on your forearms or hands and toes. The goal is to maintain a neutral spine and engage the core muscles to support the body. Planks improve core stability, posture, and overall endurance, and can be modified to target different muscle groups or accommodate various fitness levels."
370,Plank,468.2812717,56.10295438,57.01489026,38,Female,60,136,23.86985935,Sunny,1,https://as2.ftcdn.net/v2/jpg/03/23/19/35/1000_F_323193561_qS8XLJG3CDXRCJDa3mJ8DDgueGt568Tj.jpg,https://youtu.be/xhk1JkbF2lg?si=dIXhG-3cs_Tx-cD9,"The plank is an isometric core exercise that strengthens the abdominal muscles, lower back, shoulders, and glutes. It involves holding your body in a straight line, similar to a push-up position, while resting on your forearms or hands and toes. The goal is to maintain a neutral spine and engage the core muscles to support the body. Planks improve core stability, posture, and overall endurance, and can be modified to target different muscle groups or accommodate various fitness levels."
376,Plank,477.9962144,83.85055912,87.23160216,59,Female,24,132,22.99754328,Rainy,8,https://as2.ftcdn.net/v2/jpg/03/23/19/35/1000_F_323193561_qS8XLJG3CDXRCJDa3mJ8DDgueGt569Tj.jpg,https://youtu.be/xhk1JkbF2lg?si=dIXhG-3cs_Tx-cD9,"The plank is an isometric core exercise that strengthens the abdominal muscles, lower back, shoulders, and glutes. It involves holding your body in a straight line, similar to a push-up position, while resting on your forearms or hands and toes. The goal is to maintain a neutral spine and engage the core muscles to support the body. Planks improve core stability, posture, and overall endurance, and can be modified to target different muscle groups or accommodate various fitness levels."
383,Plank,369.0942459,76.64919927,76.97046693,58,Male,44,171,33.72881085,Sunny,6,https://as2.ftcdn.net/v2/jpg/03/23/19/35/1000_F_323193561_qS8XLJG3CDXRCJDa3mJ8DDgueGt570Tj.jpg,https://youtu.be/xhk1JkbF2lg?si=dIXhG-3cs_Tx-cD9,"The plank is an isometric core exercise that strengthens the abdominal muscles, lower back, shoulders, and glutes. It involves holding your body in a straight line, similar to a push-up position, while resting on your forearms or hands and toes. The goal is to maintain a neutral spine and engage the core muscles to support the body. Planks improve core stability, posture, and overall endurance, and can be modified to target different muscle groups or accommodate various fitness levels."
